#Digilent WaveForms Logger
#Device Name: Discovery
#Serial Number: SN:210244449844
#Date Time: 2017-02-05 17:38::12.670

Time (s),C1 DC (V),C2 DC (V),Sense-Power (W),Current (A),Battery Power (W)
5469,-0.002796179430797071,12.501087758689623,7.107835826556938e-07,-0.00025419813007246102,-0.0031777531321306352
5470,-0.0013876061978729754,12.501289891044909,1.7504099639777225e-07,-0.0001261460179884523,-0.0015769879394746079
5471,-0.0013023425170049681,12.501295062875313,1.5419054832716688e-07,-0.00011839477427317892,-0.0014800880070915288
5472,-0.0017583740222532861,12.50087054183016,2.8107992746683636e-07,-0.00015985218384120781,-0.0019982914560277743
5473,-0.0037732667635713944,12.500819685501787,1.2943220062793223e-06,-0.00034302425123376311,-0.0042880843124275363
5474,-0.0043541794175655513,12.500600744698655,1.723534400031953e-06,-0.00039583449250595921,-0.0049481689517974076
5475,-0.0031148416724252241,12.501051986865452,8.8202169493425152e-07,-0.00028316742476592948,-0.0035398906979856957
5476,-0.0024938809259017233,12.501334282586193,5.6540382477967606e-07,-0.00022671644780924757,-0.0028342581014239102
5477,-0.0027010113829595743,12.501667003649413,6.6322386280701754e-07,-0.00024554648935996132,-0.00306974044389338
5478,-0.0046534635499049567,12.501370916382063,1.9686111827540035e-06,-0.00042304214090045059,-0.0052886067166568957
5479,-0.0047667178330782958,12.501261445979875,2.0655999000169676e-06,-0.0004333379848252996,-0.0054172714427751303
5480,-0.0037935061221616362,12.500872696759187,1.3082444271707103e-06,-0.00034486419292378508,-0.004311103373410838
5481,-0.0028952231004926109,12.501364020608264,7.6202880014782243e-07,-0.00026320210004478282,-0.0032903852636483846
5482,-0.0031510141430958062,12.501091637562325,9.0262637545361802e-07,-0.00028645583119052783,-0.0035810105958268726
5483,-0.0038258029709748601,12.500868386900976,1.3306153066109152e-06,-0.00034780027008862366,-0.0043478054013064964
5484,-0.0048476752674376207,12.500742539037716,2.1363595907751281e-06,-0.00044069775158523826,-0.0055090491300998643
5485,-0.0043490119217555875,12.500758916499384,1.719445881415657e-06,-0.00039536472015959888,-0.0049423590508043897
5486,-0.0023603872841388772,12.500542130625364,5.0649346646586405e-07,-0.00021458066219444337,-0.002682374608179129
5487,-0.002880581862363243,12.500620570046923,7.5434107870691714e-07,-0.00026187107839665847,-0.0032735509893056392
5488,-0.0027320163578206831,12.500598158783662,6.7853757994543551e-07,-0.0002483651234382439,-0.0031047126047581888
5489,-0.0044433187202910698,12.500859767184352,1.7948255681899153e-06,-0.00040393806548100637,-0.0050495731112057901
5490,-0.0048063353009563338,12.500899417880612,2.1000780932017286e-06,-0.00043693957281421215,-0.0054621376514421881
5491,-0.0033512546057406583,12.500798998181653,1.0209915847725432e-06,-0.00030465950961278712,-0.0038084872925540428
5492,-0.0024245503571152299,12.50094596435077,5.3440403947159899e-07,-0.00022041366882865726,-0.0027553793638313501
5493,-0.0028474237642479154,12.500571868647857,7.3707473574579699e-07,-0.0002588567058407196,-0.0032358568550433526
5494,-0.0046767172810507464,12.500666685531154,1.9883349569889714e-06,-0.00042515611645915877,-0.0053147349011708096
5495,-0.0046297791941084165,12.500651601026837,1.9486232169271981e-06,-0.00042088901764621969,-0.0052613869722938286
5496,-0.0034425470317200561,12.500794688323335,1.0773754605095062e-06,-0.00031295882106545966,-0.0039122339680390311
5497,-0.0016851678316088985,12.501015353069725,2.5816278369903968e-07,-0.00015319707560080894,-0.001915118994131096
5498,-0.0021549793256842201,12.501088189675658,4.2217599037512871e-07,-0.00019590721142583817,-0.002449053327027838
5499,-0.0037159936850085853,12.5009731164584,1.2553280970021532e-06,-0.00033781760772805323,-0.004223048832474683
5500,-0.0050436094835734921,12.500832184090998,2.312545147526588e-06,-0.00045850995305213565,-0.0057317559778401897
5501,-0.0046069560876136088,12.500939930548913,1.9294585812000081e-06,-0.00041881418978305537,-0.0052355710285394872
5502,-0.0017691396385240094,12.501405826233761,2.8453227823607843e-07,-0.00016083087622945538,-0.0020106120531331946
5503,-0.0017006703190395735,12.501484265655684,2.6293450309656039e-07,-0.00015460639263996121,-0.0019328093849582601
5504,-0.0027819688173190407,12.501069226299121,7.0357731823050013e-07,-0.00025290625611991277,-0.0031615986155191654
5505,-0.0052210268397228218,12.500912778441847,2.4781019328278251e-06,-0.00047463880361116561,-0.0059334182852071706
5506,-0.0048450915195326089,12.500991217863108,2.1340828938769825e-06,-0.00044046286541205536,-0.005506222412310924
5507,-0.003708242441293752,12.501039057290377,1.2500965457647496e-06,-0.00033711294920852291,-0.0042142621447740919
5508,-0.001988327585806051,12.501420048766382,3.5940423531611996e-07,-0.00018075705325509554,-0.002259719849519184
5509,-0.002162299944748587,12.501763113490044,4.2504918645997661e-07,-0.00019657272224987154,-0.0024575056081417679
5510,-0.0037177161836119996,12.500925708016743,1.2564921474445974e-06,-0.00033797419851018176,-0.0042249903468022853
5511,-0.0040101103215377546,12.501050693908303,1.4619077082639667e-06,-0.00036455548377615951,-0.0045573265834280363
5512,-0.0034020683145400176,12.501360141735177,1.0521880742542869e-06,-0.00030927893768545615,-0.0038664073842591589
5513,-0.0017110053106595552,12.501423927638815,2.6613992482774555e-07,-0.00015554593733268683,-0.0019445457028178586
5514,-0.001632631624205504,12.501305837521167,2.4231691094144565e-07,-0.00014842105674595489,-0.0018554570231092665
5515,-0.0024159378640982655,12.501213175567251,5.3061416028942635e-07,-0.00021963071491802415,-0.002745650387092458
5516,-0.0036466631162220663,12.501193350219028,1.2089228984740393e-06,-0.00033151482874746056,-0.004144330972636754
5517,-0.0035351313316520894,12.501846724740126,1.1361048665480249e-06,-0.00032137557560473542,-0.0040177881872855347
5518,-0.0016145453888693744,12.501647609285524,2.3697789206539632e-07,-0.0001467768535335795,-0.0018349525000765255
5519,-0.0013738262090458872,12.501286443158488,1.7158167751467217e-07,-0.00012489329173144428,-0.0015613268147637428
5520,-0.0012829644077169402,12.501048538979155,1.4963615195167992e-07,-0.0001166331279742673,-0.001458036394059283
5521,-0.0040497277894159306,12.500958031954305,1.490935924397058e-06,-0.00036815707176508458,-0.0046023161033025119
5522,-0.0043313563110705553,12.501242913589239,1.7055134084955208e-06,-0.00039375966464277775,-0.0049224852172728003
5523,-0.002908572464668063,12.502131606375652,7.6907216202047734e-07,-0.00026441567860618757,-0.003305759612723684
5524,-0.0020856487568976837,12.501613561405254,3.9544824883171389e-07,-0.00018960443244524398,-0.0023703613439600081
5525,-0.0019388057509584699,12.501858792344539,3.4172433999542151e-07,-0.00017625506826895182,-0.0022035159749334821
5526,-0.0029443143106888938,12.501425651582952,7.8808970546612864e-07,-0.00026766493733535401,-0.0033461933136335375
5527,-0.0041212114814565548,12.50124679246168,1.5440349158990301e-06,-0.00037465558922332318,-0.0046836619830559097
5528,-0.0035269494632858651,12.501248516404782,1.130852046961132e-06,-0.0003206317693896241,-0.0040082974313942789
5529,-0.0016369378707137333,12.502160913413025,2.4359687205243739e-07,-0.00014881253370124849,-0.0018604782422657071
5530,-0.0013273187467542223,12.502563885166438,1.6016136868047267e-07,-0.00012066534061402021,-0.0015086261297521562
5531,-0.0019388057509586048,12.502086783850695,3.4172433999546905e-07,-0.00017625506826896408,-0.0022035561595921179
5532,-0.0036910174552594421,12.501716567020097,1.2385099868208989e-06,-0.000335547041387222,-0.0041949140063252113
5533,-0.0034240301717333413,12.50258026262755,1.0658166015400231e-06,-0.00031127547015757646,-0.0038917465494322265
5534,-0.001742440910171283,12.501996707809733,2.7600912049441173e-07,-0.00015840371910648028,-0.0019803627747740343
5535,-0.0013824387020628993,12.501881634593698,1.7373970590557762e-07,-0.00012567624564208176,-0.001571189547297428
5536,-0.0012575575533168826,12.502147121867164,1.4376827271857672e-07,-0.00011432341393789843,-0.0014292881405257251
5537,-0.0031230235407908903,12.501138615018215,8.8666145784855175e-07,-0.00028391123098099,-0.0035492136528538099
5538,-0.0032771871657942008,12.501574341695125,9.7635961087692972e-07,-0.00029792610598129097,-0.0037245453622568496
5539,-0.0025046465421724451,12.501695017727352,5.7029584556512591e-07,-0.00022769514019749501,-0.0028465751997677545
5540,-0.0011856432366251571,12.502244093678172,1.2779544405045255e-07,-0.00010778574878410519,-0.0013475637411187583
5541,-0.0010977958078521801,12.502243662692731,1.0955960324889278e-07,-9.9799618895652728e-05,-0.0012477191528773241
5542,-0.0021493812052233493,12.502144966937264,4.1998541503339796e-07,-0.00019539829138394085,-0.0024428977651738768
5543,-0.0033112065132113451,12.501675192379805,9.9673532483029404e-07,-0.0003010187739283041,-0.0037632389384600643
5544,-0.0032832159109059391,12.502153586653403,9.7995515614781053e-07,-0.00029847417371872172,-0.003731569961480928
5545,-0.0013858836992691802,12.502583710513395,1.7460669344545703e-07,-0.00012598942720628911,-0.0015751933602862632
5546,-0.0012020069733574444,12.501361003707887,1.3134734218181127e-07,-0.00010927336121431312,-0.0013660657366287
5547,-0.00096214904283507038,12.501464009322161,8.415734369349473e-08,-8.7468094803188219e-05,-0.0010934792391460362
5548,-0.0029770417841534125,12.501110600939183,8.0570707132684841e-07,-0.00027064016219576479,-0.003383302600665375
5549,-0.0033702020903773216,12.500843389722602,1.0325692845439699e-06,-0.00030638200821612012,-0.0038300335021384216
5550,-0.0018225370952290227,12.500989924905323,3.0196740577144035e-07,-0.0001656851904753657,-0.0020712288968385661
5551,-0.0011270782841099757,12.500820978459288,1.1548231441020791e-07,-0.00010246166219181597,-0.0012808548962152618
5552,-0.00058449122404126571,12.501518313536891,3.1057271907387005e-08,-5.3135565821933244e-05,-0.00066427524922304344
5553,-0.001931915756545069,12.501591581128613,3.3929986276246423e-07,-0.00017562870514046083,-0.0021956383415885042
5554,-0.0026799107750680117,12.501850172627492,6.5290197839323918e-07,-0.00024362825227891016,-0.0030458039078100269
5555,-0.0021622999447483211,12.501446338901866,4.250491864598721e-07,-0.00019657272224984739,-0.0024574433388983279
5556,-0.00068396551838715625,12.501396344545501,4.2528075485691944e-08,-6.2178683489741475e-05,-0.00077732036648730585
5557,-0.00027401085077977648,12.501774319121692,6.8256314859142666e-09,-2.4910077343616043e-05,-0.00031142016522175416
5558,-0.00089626347125533457,12.501992397952806,7.302620090060563e-08,-8.1478497386848595e-05,-0.0010186435549269987
5559,-0.0027841219405733498,12.502252282409746,7.0466681636199225e-07,-0.00025310199459757725,-0.0031643449896400192
5560,-0.0018668914342667296,12.502403558436125,3.1684396612168063e-07,-0.00016971740311515725,-0.0021218754646354799
5561,4.6373889451223785e-05,12.502877211865936,1.9550342025766586e-10,4.2158081319294352e-06,5.2709731422299639e-05
5562,0.00040034735244830763,12.50304314141246,1.4570727510215405e-08,3.6395213858937056e-05,0.00045505092901922269
5563,-0.00024558962382383091,12.503044865356115,5.4831148481755254e-09,-2.2326329438530085e-05,-0.00027914709864866263
5564,-0.0022479942502676227,12.502737572457752,4.5940710447602647e-07,-0.00020436311366069297,-0.0025550983795900001
5565,-0.0032113015942144391,12.502611724593706,9.3749617536401804e-07,-0.00029193650856494902,-0.0036499688148210821
5566,-0.0024956034245045603,12.502134623276131,5.6618513203626258e-07,-0.00022687303859132365,-0.0028363972708604491
5567,-0.0011322457799200253,12.501962659929914,1.165436823769733e-07,-0.00010293143453818412,-0.0012868449511293982
5568,-0.0011352601524759745,12.502203581010896,1.1716505579997935e-07,-0.00010320546840690677,-0.0012902957766967368
5569,-0.0019611982328027419,12.502827217511022,3.496635007589634e-07,-0.0001782907484366129,-0.0022291384221836946
5570,-0.0032001053532925514,12.502492341518456,9.3097038837924059e-07,-0.00029091866848114103,-0.0036372084246902125
5571,-0.0033361827429601826,12.502915138619212,1.0118286631295752e-06,-0.00030328934026910753,-0.003792000883832458
5572,-0.0011572220096689751,12.503124597734056,1.2174207087839103e-07,-0.00010520200087899773,-0.0013153537249210364
5573,-0.0013932043183340101,12.503684448331436,1.7645620660223035e-07,-0.00012665493803036456,-0.001583653378954651
5574,-0.0013725343350933787,12.503509037097654,1.7125913645547484e-07,-0.00012477584864485262,-0.0015601359511424435
5575,-0.0024654596989458454,12.502888848484458,5.5259013882964889e-07,-0.00022413269990416776,-0.0028023062342125327
5576,-0.003364173345265425,12.502623792196289,1.0288783906358509e-06,-0.00030583394047867501,-0.0038237267006898256
5577,-0.002029667552286867,12.50264447951624,3.7450457934601477e-07,-0.00018451523202607883,-0.0023069283470775128
5578,-0.0011300926566658888,12.502841440042863,1.1610085569546968e-07,-0.00010273569606053535,-0.0012844881180773095
5579,-0.0010474127237029771,12.503093997741246,9.9733946706808086e-08,-9.5219338518452457e-05,-0.0011905363398989548
5580,-0.0023358416790405642,12.503071155492368,4.9601421359482199e-07,-0.00021234924354914219,-0.0026550177019099039
5581,-0.0032108709695636804,12.502976769594026,9.3724476210789173e-07,-0.00029189736086942549,-0.0036495859220562312
5582,-0.0022514392474738162,12.503032366765735,4.6081624409686034e-07,-0.00020467629522489237,-0.0025590743439065284
5583,-0.00070032925511935931,12.503389223035409,4.458736959782151e-08,-6.3666295919941759e-05,-0.00079604447827598293
5584,-0.0012997587690999506,12.502835837227197,1.5357935071383808e-07,-0.00011815988809999551,-0.0014773336834593793
5585,-0.0019810069667417335,12.502775499211054,3.5676260020720759e-07,-0.00018009154243106668,-0.0022516441243222688
5586,-0.0032293878295502876,12.50305046817172,9.4808597760431982e-07,-0.00029358071177729888,-0.0036706544558333439
5587,-0.0033077615160042977,12.503104772385585,9.9466238606900451e-07,-0.00030070559236402704,-0.0037597535269697012
5588,-0.001086168942278979,12.503397842752003,1.0725117919740328e-07,-9.8742631116270814e-05,-0.0012346184008868372
5589,-0.00061420432494978098,12.503276735733373,3.4295177526092379e-08,-5.5836756813616454e-05,-0.00069814242246649246
5590,-0.00077784169227213711,12.503179332935826,5.500342711243473e-08,-7.0712881115648823e-05,-0.00088413583373752843
5591,-0.0027729256996514005,12.502884538626549,6.9901063052610986e-07,-0.00025208415451376368,-0.003151779077902882
5592,-0.0031497222691431546,12.502322533099328,9.0188639752148207e-07,-0.00028633838810392315,-0.0035798948816830188
5593,-0.0016477034869848697,12.502628102054885,2.4681152554746354e-07,-0.0001497912260895336,-0.0018727839927482599
5594,-0.00051473003060393608,12.503312507557562,2.4086091309593544e-08,-4.679363914581237e-05,-0.00058507549360597099
5595,-0.00075415733647539321,12.503593941306782,5.170484437815086e-08,-6.8559757861399388e-05,-0.00085724337301325325
5596,-0.0020361269220502683,12.503540499063249,3.7689207660889995e-07,-0.00018510244745911528,-0.0023144359482807752
5597,-0.0033452258606282708,12.502913414676682,1.0173214598741958e-06,-0.00030411144187529734,-0.003802279026179323
5598,-0.0026377095592846618,12.502928499180079,6.3250106537651676e-07,-0.00023979177811678744,-0.0029980994564854477
5599,-0.00070592737558039954,12.50247337814109,4.5303041781257314e-08,-6.4175215961854507e-05,-0.00080234892909954105
5600,-0.00077095169785847443,12.503121149848278,5.4033320039169498e-08,-7.008651798713404e-05,-0.00087630022536415745
5601,-0.0012459306877440441,12.503111668159784,1.4112211624203152e-07,-0.00011326642615854947,-0.0014161827745137183
5602,-0.0029270893246549326,12.502513890810423,7.788956285917154e-07,-0.00026609902951408481,-0.0033269068128310179
5603,-0.0029753192855496323,12.50260008797577,8.0477498645123405e-07,-0.00027048357141360292,-0.0033817479237517128
5604,-0.0011839207380216002,12.50270826541963,1.2742439217432823e-07,-0.00010762915800196365,-0.0013456559633513064
5605,9.3311976393634959e-05,12.503129338578439,7.9155681258966258e-10,8.4829069448759061e-06,0.00010606288269890872
5606,-0.00024602024847469178,12.502934963968444,5.5023602417771904e-09,-2.2365477134062888e-05,-0.00027963410604531165
5607,-0.0020667012722605407,12.50221220072781,3.8829583170575798e-07,-0.00018788193384186735,-0.0023489398055741291
5608,-0.0026273745676644975,12.502429848572223,6.2755428352820043e-07,-0.00023885223342404521,-0.0029862332925589233
5609,-0.002251008622822911,12.503075896335035,4.6063998363846349e-07,-0.00020463714752935554,-0.0025585937867690419
5610,-0.00062927618772950697,12.50375771592282,3.5998956403943788e-08,-5.720692615722791e-05,-0.00071530154434266545
5611,-0.00044539946181730355,12.503082792108936,1.8034607326103968e-08,-4.0490860165209412e-05,-0.00050626057696931902
5612,-0.0014754536266460504,12.502635428814918,1.9790576403481662e-07,-0.00013413214787691367,-0.0016770053441889426
5613,-0.0023246454381183959,12.502666890780537,4.9127058299678803e-07,-0.00021133140346530873,-0.0026422061410878986
5614,-0.0020115813169516755,12.50211522891362,3.6785994497354888e-07,-0.00018287102881378868,-0.0022862746742599691
5615,-1.5205435620025974e-05,12.502316499297986,2.1018661126795878e-11,-1.3823123290932704e-06,-1.7282106239205823e-05
5616,-0.00037693014233246616,12.502648358389585,1.2916030199888472e-08,-3.4266376575678742e-05,-0.00042842045684186918
5617,-0.00077353544576363282,12.50222513030247,5.4396098713885646e-08,-7.032140416033025e-05,-0.0008791740262914376
5618,-0.0026820638983224335,12.502057476813693,6.5395152315313903e-07,-0.00024382399075658487,-0.0030483015466649149
5619,-0.0027238344894544284,12.502681113312898,6.7447948417649697e-07,-0.00024762131722312988,-0.0030959303660992869
5620,-0.0017471777813306416,12.50307632732066,2.7751183632504211e-07,-0.00015883434375733106,-0.0019859179233977977
5621,-0.00050051941712588499,12.503302163897562,2.2774516992730514e-08,-4.5501765193262272e-05,-0.00056892231920207495
5622,-0.00053109376733609251,12.503250876584266,2.5641871791203964e-08,-4.8281251576008412e-05,-0.00060367260109031259
5623,-0.0018350252101042622,12.503521966672626,3.0611977470165379e-07,-0.00016682047364584201,-0.0020858434567215174
5624,-0.0027957488061461583,12.503371552616688,7.1056467155160637e-07,-0.0002541589823769235,-0.0031778441900936314
5625,-0.0017919627450190419,12.503903820119691,2.9192095268510724e-07,-0.00016290570409264018,-0.0020369572557232514
5626,0.00060661656020450988,12.503661175095612,3.3453059192213796e-08,5.5146960018591807e-05,0.00068953890290901639
5627,0.00029312181438715995,12.503877529984429,7.8109452790564225e-09,2.6647437671559995e-05,0.00033319629713307966
5628,-0.00012372284763384689,12.503818484925366,1.3915766387843723e-09,-1.1247531603076991e-05,-0.00014063709356833631
5629,-0.0022820135976845011,12.503562048354945,4.7341691454699634e-07,-0.00020745578160768192,-0.0025939362376216236
5630,-0.0024590003291828015,12.503629282144267,5.4969841990192056e-07,-0.00022354548447116378,-0.0027951298655247698
5631,-0.00052118940036646614,12.504043028543704,2.4694399186759685e-08,-4.7380854578769651e-05,-0.00059245224438210758
5632,-6.731101837267951e-05,12.503636608903838,4.1188847221519989e-10,-6.1191834884254096e-06,-7.6512046682475853e-05
5633,-9.8315993233760615e-05,12.503993465173711,8.7873041141280576e-10,-8.9378175667055105e-06,-0.0001117584124470005
5634,-0.0021084718633927924,12.503807279293436,4.0415032715627948e-07,-0.00019167926030843566,-0.0023967205303341995
5635,-0.0025403883881930955,12.50402018629477,5.8668846935148302e-07,-0.00023094439892664504,-0.0028877334260904819
5636,-0.0011210495389977705,12.504194735557165,1.1425018808064671e-07,-0.00010191359445434278,-0.0012743474312577009
5637,-0.00016377094016270386,12.504209820061201,2.4382655310705386e-09,-1.4888267287518533e-05,-0.00018616601802028514
5638,-0.0007485592160143661,12.504191287670627,5.0940081807276583e-08,-6.8050837819487832e-05,-0.00085092069338112651
5639,-0.0014595205145646844,12.504265848219577,1.9365455749410556e-07,-0.00013268368314224403,-0.0016591120477315495
5640,-0.00178291962735156,12.504203786259483,2.8898203614503868e-07,-0.00016208360248650547,-0.0020267263959023387
5641,-0.0025645033686404646,12.503912870822267,5.9787977525166274e-07,-0.00023313666987640586,-0.0029151206071282337
5642,0.00011656570753932759,12.5041033665604,1.2352331067403683e-09,1.0596882503575235e-05,0.0001325045141880001
5643,0.00070652147920131805,12.504128794724778,4.537932732480168e-08,6.4229225381938005e-05,0.00080313050656115857
5644,0.00051058726306548884,12.50425076371544,2.3699941200427882e-08,4.6417023915044437e-05,0.00058041010673909224
5645,-0.0016627753497649774,12.504133104583181,2.5134744216236756e-07,-0.00015116139543317977,-0.0018901422087710118
5646,-0.0021312949698874487,12.504373163691923,4.1294711351523099e-07,-0.00019375408817158625,-0.0024227734204883816
5647,-0.0012209544579944388,12.50443177776534,1.3552088986331764e-07,-0.00011099585981767626,-0.0013879401567045381
5648,-0.00016247906621011973,12.504266710191141,2.3999497233193155e-09,-1.4770824200919976e-05,-0.00018469832533764933
5649,0.00050111352074669682,12.504223611608028,2.2828614606831832e-08,4.5555774613336073e-05,0.00056963959256517047
5650,-0.0017872258738600832,12.504470135504558,2.9037966583590345e-07,-0.00016247507944182574,-0.0020316647786440406
5651,-0.0020473231629721958,12.504166721477915,3.8104837578567967e-07,-0.0001861202875429269,-0.0023272791056861671
5652,-0.0016089472684086368,12.504246022871214,2.3533739204723763e-07,-0.00014626793349169426,-0.0018289702256371091
5653,-0.00041396386230550016,12.504022341223818,1.5578734481353373e-08,-3.7633078391409104e-05,-0.00047056485297520672
5654,-6.7741643023568651e-05,12.504308515817264,4.1717547268478248e-10,-6.1583311839607862e-06,-7.7005673066823872e-05
5655,-0.0015279898340495356,12.504136983455647,2.1225026663261158e-07,-0.00013890816673177596,-0.0017369267449348232
5656,-0.0025916327216442213,12.504068456707975,6.1059637853609395e-07,-0.00023560297469492922,-0.0029459957241894318
5657,-0.0028267537810070307,12.504169307392848,7.2641244894886769e-07,-0.00025697761645518462,-0.0032132916243658907
5658,-0.00075372671182447298,12.504197752457861,5.1645814192521104e-08,-6.8520610165861184e-05,-0.00085679525963300264
5659,-0.00080583229457715806,12.504195166543385,5.9033244271226152e-08,-7.3257481325196192e-05,-0.00091602584389966044
5660,-0.00084846413501124291,12.50424214399883,6.5444671672761516e-08,-7.7133103182840264e-05,-0.00096449099951628162
5661,-0.0029830705292653065,12.504058113048133,8.0897361659738133e-07,-0.00027118822993320969,-0.0033909533866595134
5662,-0.0022445492530605115,12.504142155285528,4.5800012267404549e-07,-0.00020404993209641013,-0.0025514693577098715
5663,-0.00086052162523481504,12.504046476430497,6.7317951590615218e-08,-7.8229238657710455e-05,-0.00097818203599178504
5664,0.00024144685628538015,12.50451280310218,5.2996894918266381e-09,2.1949714207761833e-05,0.00027447048233539165
5665,-0.00019779028757967545,12.504556332671241,3.5564543509864284e-09,-1.798093523451595e-05,-0.00022484361755411786
5666,-0.0012648781723813211,12.50463434110689,1.4544698099697374e-07,-0.00011498892476193828,-0.0014378944574250897
5667,-0.0024223972338608649,12.504421434105369,5.3345530532879726e-07,-0.00022021793035098772,-0.0027536978084552141
5668,-0.0022863198441925507,12.504708470670481,4.7520531181351359e-07,-0.00020784725856295915,-0.002599069374757873
5669,-0.00014396220622368811,12.504758465027175,1.8841015291628822e-09,-1.3087473293062555e-05,-0.00016365569244724106
5670,0.00027115995719390371,12.504574003090408,6.6843383986726994e-09,2.4650905199445791e-05,0.00030824906830963602
5671,-0.00021975214477302433,12.504417124246979,4.3900913756676585e-09,-1.9977467706638574e-05,-0.00024980658928998247
5672,-0.0018100489803550581,12.503866755338493,2.9784339193494411e-07,-0.00016454990730500527,-0.0020575101155450863
5673,-0.0023961291301589594,12.5042240425937,5.2194861894512106e-07,-0.00021782992092354178,-0.0027237941344084356
5674,-0.00029511145867141755,12.504057682062117,7.9173430035610713e-09,-2.6828314424674324e-05,-0.00033546279107862689
5675,6.3257969223204157e-06,12.504374887635475,3.6377915184034952e-12,5.7507244748367414e-07,7.1909214708859264e-06
5676,-6.5929426031167564e-06,12.504492977753586,3.951535651635632e-12,-5.9935841846515965e-07,-7.4946731348550837e-06
5677,-0.0023685691525050655,12.504311532717891,5.1001089365441491e-07,-0.00021532446840955141,-0.0026924842336099029
5678,-0.0022665111102538127,12.504103366560438,4.6700660117308827e-07,-0.00020604646456852843,-0.0025764262912792123
5679,-0.0010805708218182501,12.503887011672203,1.061484819059062e-07,-9.8233711074386363e-05,-0.0012283032240113796
5680,-4.9224783037117286e-05,12.504353769329636,2.2027993318647907e-10,-4.4749802761015715e-06,-5.5956736483146466e-05
5681,-9.9177242535483792e-05,12.504397729884452,8.9419322154019775e-10,-9.0161129577712543e-06,-0.00011274106240153665
5682,-0.0012911462760830301,12.50436928481958,1.5155079147664329e-07,-0.00011737693418936638,-0.001467724530623802
5683,-0.0022191423986606209,12.50430377497279,4.4769027141211042e-07,-0.00020174021806005645,-0.0025226209702521978
5684,-0.0021411993368568977,12.504311532717798,4.1679405455967443e-07,-0.00019465448516880888,-0.0024340203237915828
5685,-0.00048889255155293515,12.504513665073778,2.1728720633085394e-08,-4.4444777413903194e-05,-0.00055576032651331495
5686,-0.00094406280749943056,12.504461515788043,8.1023144045791544e-08,-8.5823891590857318e-05,-0.0010731815495330403
5687,-0.0012588494272694753,12.504101642617227,1.440638073215169e-07,-0.00011444085702449775,-0.0014309801083025456
5688,-0.0021338787177928057,12.504160687676288,4.1394894384082441e-07,-0.00019398897434480053,-0.002425669306844899
5689,-0.0019267482607346741,12.50427145103534,3.3748716911309927e-07,-0.00017515893279406128,-0.0021902348427305981
5690,-0.00094320155819747138,12.504273605964551,8.0875379944194362e-08,-8.5745596199770122e-05,-0.0010721863953884799
5691,-0.00055047187662428648,12.504411952417037,2.7547207904933064e-08,-5.0042897874935134e-05,-0.00062575701032092403
5692,0.00030905492646851861,12.50421456090541,8.6831770522237676e-09,2.8095902406228963e-05,0.00035131719196974557
5693,-0.0011042551776149711,12.503791332817915,1.1085268157177012e-07,-0.00010038683432863374,-0.0012552160290073985
5694,-0.0018922982886668703,12.503922352510864,3.2552661939014236e-07,-0.00017202711715153367,-0.0021510137153890668
5695,-0.00071626236720080498,12.504407642558709,4.663925260619098e-08,-6.5114760654618638e-05,-0.00081422151077299438
5696,0.00047269229379074464,12.50423007639534,2.0312545873559602e-08,4.2972026708249512e-05,0.00053733210880895735
5697,0.00035513176410923694,12.503989155314908,1.1465324534485338e-08,3.2284705828112447e-05,0.00040368761155725011
5698,-0.00031750394051547004,12.504062422906578,9.1644320220773767e-09,-2.886399459231546e-05,-0.00036091719015675041
5699,-0.0012795194105101704,12.504208096117999,1.4883362926111762e-07,-0.00011631994641001548,-0.0014544888156401274
5700,-0.0019426813728160098,12.503947349688822,3.430919014805724e-07,-0.00017660739752872815,-0.0022082896002647806
5701,0.00070479898059788184,12.504319721448779,4.5158327550164855e-08,6.4072634599807442e-05,0.00080118470843155358
5702,0.0010738443063747251,12.504338253839702,1.0483105403031042e-07,9.7622209670429559e-05,0.0012207011308063122
5703,0.0013412622145514688,12.504380059465364,1.6354402983486458e-07,0.00012193292859558808,0.0015246956809228855
5704,-0.0013006200184017404,12.504218870763662,1.5378294838794031e-07,-0.0001182381834910673,-0.0014784761252538204
5705,-0.0014534917694527685,12.504245160899485,1.920580294424491e-07,-0.00013213561540479713,-0.00165225612950791
5706,-0.00016979968527463331,12.503882701813833,2.6210848290331384e-09,-1.5436335024966664e-05,-0.00019301412249808368
5707,0.00054331473652988052,12.504260676389633,2.6835536630048498e-08,4.9392248775443683e-05,0.00061761355408123449
5708,0.00048044353750609697,12.504211544004654,2.0984181157397491e-08,4.3676685227826994e-05,0.00054614251162965195
5709,-0.00086655037034682385,12.504131380639713,6.8264504031656146e-08,-7.8777306395165798e-05,-0.00098504178897806222
5710,-0.002409909118986267,12.504105952475468,5.2796926925210599e-07,-0.00021908264718056974,-0.0027394326326946449
5711,-0.0014694248815340053,12.503729701843289,1.9629177113374778e-07,-0.00013358408013945504,-0.0016702992305331179
5712,0.00058422407836041619,12.503791763803173,3.102888852146161e-08,5.3111279850946927e-05,0.0006640923835653156
5713,0.00096317377110677717,12.504044752487584,8.4336701213459115e-08,8.7561251918797926e-05,0.0010948698125764886
5714,-0.00027616397403414686,12.504140862327938,6.9333218685757212e-09,-2.5105815821286077e-05,-0.0003139266574930225
5715,-0.0025446946347018958,12.503534034275615,5.88679162170965e-07,-0.00023133587588199052,-0.0028925159974394279
